choice_code,choice_name,choice_value,category,common_code,product_name,rakuten_sku,total_quantity,frequency
"◆１:R03 ころころエゾ鹿ミンチ30g
◆２:R08 ひとくちサーモン30g
◆３:R21 仔牛スペアリブ30g
◆４（※レトルトはこちらからお選びください）:R23 仔牛テール30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1569,"ころころエゾ鹿ミンチ30g
◆２:R08 ひとくちサーモン30g
◆３:R21 仔牛スペアリブ30g
◆４（※レトルトはこちらからお",auto_extracted,CM2069,"ころころエゾ鹿ミンチ30g
◆２:R08 ひとくちサーモン30g
◆３:R21 仔牛スペアリブ30g
◆４（※レトルトはこちらからお",CHOICE_CM2069,3,3
"◆１:R05 エゾ鹿レバー30g
◆２:R06 スライスサーモン30g
◆３:R21 仔牛スペアリブ30g
◆４（※レトルトはこちらからお選びください）:R23 仔牛テール30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1570,"エゾ鹿レバー30g
◆２:R06 スライスサーモン30g
◆３:R21 仔牛スペアリブ30g
◆４（※レトルトはこちらからお",auto_extracted,CM2070,"エゾ鹿レバー30g
◆２:R06 スライスサーモン30g
◆３:R21 仔牛スペアリブ30g
◆４（※レトルトはこちらからお",CHOICE_CM2070,3,3
"◆１:R01 エゾ鹿スライス30g
◆２:R07 スティックサーモン30g
◆３:R20 牛タン皮チップ30g
◆４（※レトルトはこちらからお選びください）:R36 ほっけカットジャーキー70g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1571,"エゾ鹿スライス30g
◆２:R07 スティックサーモン30g
◆３:R20 牛タン皮チップ30g
◆４（※レトルトはこちらからお",auto_extracted,CM2071,"エゾ鹿スライス30g
◆２:R07 スティックサーモン30g
◆３:R20 牛タン皮チップ30g
◆４（※レトルトはこちらからお",CHOICE_CM2071,3,3
"◆１:R05 エゾ鹿レバー30g
◆２:R10 鮭白子スライス30g
◆３:R23 仔牛テール30g
◆４（※レトルトはこちらからお選びください）:R39 エゾ鹿角切りレバー100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1572,"エゾ鹿レバー30g
◆２:R10 鮭白子スライス30g
◆３:R23 仔牛テール30g
◆４（※レトルトはこちらからお",auto_extracted,CM2072,"エゾ鹿レバー30g
◆２:R10 鮭白子スライス30g
◆３:R23 仔牛テール30g
◆４（※レトルトはこちらからお",CHOICE_CM2072,3,3
"1つ目:R02 エゾ鹿バーグ100g
2つ目:R02 エゾ鹿バーグ100g
3つ目:R02 エゾ鹿バーグ100g
4つ目:R07 牛バーグ100g
5つ目:R08 馬うまバーグ100g
★メール便のため同梱不可です:了承済",選択肢_1573,"エゾ鹿バーグ100g
2つ目:R02 エゾ鹿バーグ100g
3つ目:R02 エゾ鹿バーグ100g
4つ目:R07 牛バーグ100g
5つ目:R08 馬うまバーグ100g
★メール便のため同梱不可です:了承済",auto_extracted,CM2073,"エゾ鹿バーグ100g
2つ目:R02 エゾ鹿バーグ100g
3つ目:R02 エゾ鹿バーグ100g
4つ目:R07 牛バーグ100g
5つ目:R08 馬うまバーグ100g
★メール便のため同梱不可です:了承済",CHOICE_CM2073,3,3
"◆１:R03 ころころエゾ鹿ミンチ30g
◆２:R18 ころころ牛タン皮30g
◆３:R03 ころころエゾ鹿ミンチ30g
◆４（※レトルトはこちらからお選びください）:R38 エゾ鹿バーグ 100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1574,"ころころエゾ鹿ミンチ30g
◆２:R18 ころころ牛タン皮30g
◆３:R03 ころころエゾ鹿ミンチ30g
◆４（※レトルトはこちらからお",auto_extracted,CM2074,"ころころエゾ鹿ミンチ30g
◆２:R18 ころころ牛タン皮30g
◆３:R03 ころころエゾ鹿ミンチ30g
◆４（※レトルトはこちらからお",CHOICE_CM2074,3,3
"◆１:R01 エゾ鹿スライス30g
◆２:R08 ひとくちサーモン30g
◆３:R16 豚耳スライス30g
◆４（※レトルトはこちらからお選びください）:R40 サーモンハラス100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1575,"エゾ鹿スライス30g
◆２:R08 ひとくちサーモン30g
◆３:R16 豚耳スライス30g
◆４（※レトルトはこちらからお",auto_extracted,CM2075,"エゾ鹿スライス30g
◆２:R08 ひとくちサーモン30g
◆３:R16 豚耳スライス30g
◆４（※レトルトはこちらからお",CHOICE_CM2075,3,3
"◆１:R32 エゾ鹿カットジャーキー70g
◆２:R33 ラム肉カットジャーキー70g
◆３:R34 鮭カットジャーキー 70g
◆４（※レトルトはこちらからお選びください）:R41 鮭白子 100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1576,"エゾ鹿カットジャーキー70g
◆２:R33 ラム肉カットジャーキー70g
◆３:R34 鮭カットジャーキー 70g
◆４（※レトルトはこちらからお",auto_extracted,CM2076,"エゾ鹿カットジャーキー70g
◆２:R33 ラム肉カットジャーキー70g
◆３:R34 鮭カットジャーキー 70g
◆４（※レトルトはこちらからお",CHOICE_CM2076,3,3
"1つ目:C08.鮭白子スライス(10g)
2つ目:C12.鶏砂肝ジャーキー（10g）
3つ目:C02.ころころエゾ鹿ミンチ(10g)
4つ目:C04.エゾ鹿レバー(10g)
★メール便のため同梱不可です:了承済",選択肢_1577,"1つ目:C08.鮭白子スライス(10g)
2つ目:C12.鶏砂肝ジャーキー（10g）
3つ目:C02",auto_extracted,CM2077,"1つ目:C08.鮭白子スライス(10g)
2つ目:C12.鶏砂肝ジャーキー（10g）
3つ目:C02",CHOICE_CM2077,3,3
"◆１:R08 ひとくちサーモン30g
◆２:R10 鮭白子スライス30g
◆３:R17 ひとくち牛タン皮30g
◆４（※レトルトはこちらからお選びください）:R44.馬うまバーグ100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1578,"ひとくちサーモン30g
◆２:R10 鮭白子スライス30g
◆３:R17 ひとくち牛タン皮30g
◆４（※レトルトはこちらからお",auto_extracted,CM2078,"ひとくちサーモン30g
◆２:R10 鮭白子スライス30g
◆３:R17 ひとくち牛タン皮30g
◆４（※レトルトはこちらからお",CHOICE_CM2078,3,3
"1つ目:C03.エゾ鹿ふりかけ(10g)
2つ目:C16.ふわふわスモーク（5g）
3つ目:C09.フレークサーモン(10g)
4つ目:C18.エゾ鹿カットジャーキー(15g)
★メール便のため同梱不可です:了承済",選択肢_1579,"1つ目:C03.エゾ鹿ふりかけ(10g)
2つ目:C16.ふわふわスモーク（5g）
3つ目:C09.",auto_extracted,CM2079,"1つ目:C03.エゾ鹿ふりかけ(10g)
2つ目:C16.ふわふわスモーク（5g）
3つ目:C09.",CHOICE_CM2079,3,3
"◆１:R08 ひとくちサーモン30g
◆２:R03 ころころエゾ鹿ミンチ30g
◆３:R24 入荷待ち（６月初旬入荷予定）
◆４（※レトルトはこちらからお選びください）:R25 ふわふわスモークサーモン15g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1580,"ひとくちサーモン30g
◆２:R03 ころころエゾ鹿ミンチ30g
◆３:R24 入荷待ち（６月初旬入荷予定）
◆４（※レトルトはこちらからお",auto_extracted,CM2080,"ひとくちサーモン30g
◆２:R03 ころころエゾ鹿ミンチ30g
◆３:R24 入荷待ち（６月初旬入荷予定）
◆４（※レトルトはこちらからお",CHOICE_CM2080,3,3
"◆１:R01 エゾ鹿スライス30g
◆２:R08 ひとくちサーモン30g
◆３:R25 ふわふわスモークサーモン15g
◆４（※レトルトはこちらからお選びください）:R44.馬うまバーグ100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1581,"エゾ鹿スライス30g
◆２:R08 ひとくちサーモン30g
◆３:R25 ふわふわスモークサーモン15g
◆４（※レトルトはこちらからお",auto_extracted,CM2081,"エゾ鹿スライス30g
◆２:R08 ひとくちサーモン30g
◆３:R25 ふわふわスモークサーモン15g
◆４（※レトルトはこちらからお",CHOICE_CM2081,3,3
"1つ目:R07 牛バーグ100g
2つ目:R08 馬うまバーグ100g
★メール便のため同梱不可です:了承済",選択肢_1582,"牛バーグ100g
2つ目:R08 馬うまバーグ100g
★メール便のため同梱不可です:了承済",auto_extracted,CM2082,"牛バーグ100g
2つ目:R08 馬うまバーグ100g
★メール便のため同梱不可です:了承済",CHOICE_CM2082,3,3
"★1つ目:M02 エゾ鹿フレーク 5g(猫)
★2つ目:M07 チキンフレーク 5g(猫)
★3つ目:M04 サーモンフレーク 5g(猫)
★4つ目:M05 白子チップ 3g(猫)
※メール便のため同梱不可です:了承済
※おためしのため重複不可:了承済み",選択肢_1583,"★1つ目:M02 エゾ鹿フレーク 5g(猫)
★2つ目:M07 チキンフレーク 5g(猫)
★3つ目",auto_extracted,CM2083,"★1つ目:M02 エゾ鹿フレーク 5g(猫)
★2つ目:M07 チキンフレーク 5g(猫)
★3つ目",CHOICE_CM2083,3,3
"◆１:R01 エゾ鹿スライス30g
◆２:R08 ひとくちサーモン30g
◆３:R12 鶏むねスライス30g
◆４（※レトルトはこちらからお選びください）:R17 ひとくち牛タン皮30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1584,"エゾ鹿スライス30g
◆２:R08 ひとくちサーモン30g
◆３:R12 鶏むねスライス30g
◆４（※レトルトはこちらからお",auto_extracted,CM2084,"エゾ鹿スライス30g
◆２:R08 ひとくちサーモン30g
◆３:R12 鶏むねスライス30g
◆４（※レトルトはこちらからお",CHOICE_CM2084,3,3
"◆１:R02 エゾ鹿ミンチ30g
◆２:R25 ふわふわスモークサーモン15g
◆３:R24 入荷待ち（６月初旬入荷予定）
◆４（※レトルトはこちらからお選びください）:R20 牛タン皮チップ30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1585,"エゾ鹿ミンチ30g
◆２:R25 ふわふわスモークサーモン15g
◆３:R24 入荷待ち（６月初旬入荷予定）
◆４（※レトルトはこちらからお",auto_extracted,CM2085,"エゾ鹿ミンチ30g
◆２:R25 ふわふわスモークサーモン15g
◆３:R24 入荷待ち（６月初旬入荷予定）
◆４（※レトルトはこちらからお",CHOICE_CM2085,3,3
"◆１:R05 エゾ鹿レバー30g
◆２:R10 鮭白子スライス30g
◆３:R16 豚耳スライス30g
◆４（※レトルトはこちらからお選びください）:R23 仔牛テール30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1586,"エゾ鹿レバー30g
◆２:R10 鮭白子スライス30g
◆３:R16 豚耳スライス30g
◆４（※レトルトはこちらからお",auto_extracted,CM2086,"エゾ鹿レバー30g
◆２:R10 鮭白子スライス30g
◆３:R16 豚耳スライス30g
◆４（※レトルトはこちらからお",CHOICE_CM2086,3,3
"◆１:R08 ひとくちサーモン30g
◆２:R32 エゾ鹿カットジャーキー70g
◆３:R36 ほっけカットジャーキー70g
◆４（※レトルトはこちらからお選びください）:R03 ころころエゾ鹿ミンチ30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1587,"ひとくちサーモン30g
◆２:R32 エゾ鹿カットジャーキー70g
◆３:R36 ほっけカットジャーキー70g
◆４（※レトルトはこちらからお",auto_extracted,CM2087,"ひとくちサーモン30g
◆２:R32 エゾ鹿カットジャーキー70g
◆３:R36 ほっけカットジャーキー70g
◆４（※レトルトはこちらからお",CHOICE_CM2087,3,3
"★1つ目:N01エゾ鹿チップ10g
★2つ目:N02.エゾ鹿フレーク20g
★3つ目:N06チキンチップ10g
★4つ目※クマザサふりかけはこちら:N06チキンチップ 10g
☆メール便のため同梱不可です:了承済み",選択肢_1588,"★1つ目:N01エゾ鹿チップ10g
★2つ目:N02.エゾ鹿フレーク20g
★3つ目:N06チキンチ",auto_extracted,CM2088,"★1つ目:N01エゾ鹿チップ10g
★2つ目:N02.エゾ鹿フレーク20g
★3つ目:N06チキンチ",CHOICE_CM2088,3,3
"◆１:R11 鶏ささみスライス30g
◆２:R18 ころころ牛タン皮30g
◆３:R25 ふわふわスモークサーモン15g
◆４（※レトルトはこちらからお選びください）:R43 牛バーグ 100g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1589,"鶏ささみスライス30g
◆２:R18 ころころ牛タン皮30g
◆３:R25 ふわふわスモークサーモン15g
◆４（※レトルトはこちらからお",auto_extracted,CM2089,"鶏ささみスライス30g
◆２:R18 ころころ牛タン皮30g
◆３:R25 ふわふわスモークサーモン15g
◆４（※レトルトはこちらからお",CHOICE_CM2089,3,3
"◆１:R01 エゾ鹿スライス30g
◆２:R02 エゾ鹿ミンチ30g
◆３:R03 ころころエゾ鹿ミンチ30g
◆４（※レトルトはこちらからお選びください）:R08 ひとくちサーモン30g
【ご注意】37〜44のレトルトは、お選びいただく４袋中、1袋のみ選択可能。:確認済
★メール便のため同梱不可です:了承済み",選択肢_1590,"エゾ鹿スライス30g
◆２:R02 エゾ鹿ミンチ30g
◆３:R03 ころころエゾ鹿ミンチ30g
◆４（※レトルトはこちらからお",auto_extracted,CM2090,"エゾ鹿スライス30g
◆２:R02 エゾ鹿ミンチ30g
◆３:R03 ころころエゾ鹿ミンチ30g
◆４（※レトルトはこちらからお",CHOICE_CM2090,3,3
